Year,Month,CharCode,InRuR
2013,8,RON,9.9638
2013,8,XDR,50.0364
2013,8,SGD,25.9469
2013,8,TJS,6.92806
2013,8,TRY,17.0969
2013,8,TMT,11.5905
2013,8,UZS,0.0156517
2013,8,UAH,4.0676
2013,8,CZK,1.69796
2013,8,SEK,5.02961
2013,8,CHF,35.5767
2013,8,ZAR,3.35217
2013,8,KRW,0.0294089
2013,8,JPY,0.337605
2013,9,AUD,29.7531
2013,9,AZN,42.4182
2013,9,GBP,51.5966
2013,9,AMD,0.0818901
2013,9,BYR,0.00368801
2013,9,BGN,22.4994
2013,9,BRL,14.0891
2013,9,HUF,0.146765
2013,9,DKK,5.89985
2013,9,USD,33.2474
2013,9,EUR,44.0129
2013,9,INR,0.498873
2013,9,KZT,0.216899
2013,9,CAD,31.583
2013,9,KGS,0.682548
2013,9,CNY,5.43276
2013,9,LVL,62.6364
2013,9,LTL,12.7487
2013,9,MDL,2.59462
2013,9,NOK,5.45245
2013,9,PLN,10.2978
2013,9,RON,9.9101
2013,9,XDR,50.4094
2013,9,SGD,26.1174
2013,9,TJS,6.9742
2013,9,TRY,16.3611
2013,9,TMT,11.627
2013,9,UZS,0.0156311
2013,9,UAH,4.09325
2013,9,CZK,1.71026
2013,9,SEK,5.04528
2013,9,CHF,35.7422
2013,9,ZAR,3.21744
2013,9,KRW,0.029954
2013,9,JPY,0.339276
2013,10,AUD,30.2133
2013,10,AZN,41.4494
2013,10,GBP,52.429
2013,10,AMD,0.0800096
2013,10,BYR,0.0035677
2013,10,BGN,22.4104
2013,10,BRL,14.3951
2013,10,HUF,0.146552
2013,10,DKK,5.87721
2013,10,USD,32.4839
2013,10,EUR,43.8143
2013,10,INR,0.516889
2013,10,KZT,0.211209
2013,10,CAD,31.495
2013,10,KGS,0.668122
2013,10,CNY,5.30869
2013,10,LVL,62.3731
2013,10,LTL,12.6935
2013,10,MDL,2.49563
2013,10,NOK,5.41443
2013,10,PLN,10.3845
2013,10,RON,9.82485
2013,10,XDR,49.7858
2013,10,SGD,25.8424
2013,10,TJS,6.8119
2013,10,TRY,15.9017
2013,10,TMT,11.3979
2013,10,UZS,0.0152513
2013,10,UAH,3.9658
2013,10,CZK,1.706
2013,10,SEK,5.05326
2013,10,CHF,35.8423
2013,10,ZAR,3.2018
2013,10,KRW,0.0302316
2013,10,JPY,0.331943
2013,11,AUD,30.4399
2013,11,AZN,40.9443
2013,11,GBP,51.3854
2013,11,AMD,0.0791604
2013,11,BYR,0.00346578
2013,11,BGN,22.4683
2013,11,BRL,14.6867
2013,11,HUF,0.14943
2013,11,DKK,5.8925
2013,11,USD,32.0758
2013,11,EUR,43.9406
2013,11,INR,0.522514
2013,11,KZT,0.208014
2013,11,CAD,30.6067
2013,11,KGS,0.66132
2013,11,CNY,5.26351
2013,11,LVL,62.5381
2013,11,LTL,12.7305
2013,11,MDL,2.49812
2013,11,NOK,5.42683
2013,11,PLN,10.5167
2013,11,RON,9.91892
2013,11,XDR,49.5103
2013,11,SGD,25.8843
2013,11,TJS,6.72096
2013,11,TRY,16.0507
2013,11,TMT,11.2232
2013,11,UZS,0.0147306
2013,11,UAH,3.91765
2013,11,CZK,1.70725
2013,11,SEK,4.99966
2013,11,CHF,35.6042
2013,11,ZAR,3.22493
2013,11,KRW,0.0302339
2013,11,JPY,0.326189
2013,12,AUD,30.201
2013,12,AZN,42.3741
2013,12,GBP,54.2484
2013,12,AMD,0.0820559
2013,12,BYR,0.0035499
2013,12,BGN,23.0882
2013,12,BRL,14.3185
2013,12,HUF,0.150696
2013,12,DKK,6.05487
2013,12,USD,33.1916
2013,12,EUR,45.187
2013,12,INR,0.531533
2013,12,KZT,0.215663
2013,12,CAD,31.3276
2013,12,KGS,0.678072
2013,12,CNY,5.44705
2013,12,LVL,64.2377
2013,12,LTL,13.082
2013,12,MDL,2.53178
2013,12,NOK,5.44803
2013,12,PLN,10.7569
2013,12,RON,10.1824
2013,12,XDR,50.9561
2013,12,SGD,26.437
2013,12,TJS,6.95243
2013,12,TRY,16.4739
2013,12,TMT,11.6237
2013,12,UZS,0.0151352
2013,12,UAH,4.0443
2013,12,CZK,1.65136
2013,12,SEK,5.06309
2013,12,CHF,36.6475
2013,12,ZAR,3.25791
2013,12,KRW,0.031351
2013,12,JPY,0.324755
2014,1,AUD,29.1544
2014,1,AZN,41.6884
2014,1,GBP,53.8542
2014,1,AMD,0.0805393
2014,1,BYR,0.00342334
2014,1,BGN,23.0331
2014,1,BRL,13.8261
2014,1,HUF,0.15182
2014,1,DKK,6.03918
2014,1,USD,32.6587
2014,1,EUR,45.0559
2014,1,INR,0.527796
2014,1,KZT,0.21176
2014,1,CAD,30.6885
2014,1,KGS,0.663161
2014,1,CNY,5.39608
2014,1,LVL,64.2382
2014,1,LTL,13.0499
2014,1,MDL,2.50354
2014,1,NOK,5.37282
2014,1,PLN,10.862
2014,1,RON,10.0727
2014,1,XDR,50.2944
2014,1,SGD,25.8131
2014,1,TJS,6.84081
2014,1,TRY,15.4087
2014,1,TMT,11.458
2014,1,UZS,0.0146452
2014,1,UAH,3.96343
2014,1,CZK,1.6437
2014,1,SEK,5.08592
2014,1,CHF,36.7613
2014,1,ZAR,3.12314
2014,1,KRW,0.0309349
2014,1,JPY,0.311228
2014,2,AUD,30.8529
2014,2,AZN,44.924
2014,2,GBP,57.9661
2014,2,AMD,0.0865437
2014,2,BYR,0.00364182
2014,2,BGN,24.3679
2014,2,BRL,14.5866
2014,2,HUF,0.154072
2014,2,DKK,6.38603
2014,2,USD,35.18
2014,2,EUR,47.6408
2014,2,INR,0.562925
2014,2,KZT,0.226231
2014,2,CAD,31.4613
2014,2,KGS,0.697797
2014,2,CNY,5.80432
2014,2,LTL,13.8037
2014,2,MDL,2.61879
2014,2,NOK,5.62439
2014,2,PLN,11.2576
2014,2,RON,10.582
2014,2,XDR,54.0453
2014,2,SGD,27.59
2014,2,TJS,7.38378
2014,2,TRY,15.5974
2014,2,TMT,12.3439
2014,2,UZS,0.0158468
2014,2,UAH,4.1856
2014,2,CZK,1.72569
2014,2,SEK,5.39339
2014,2,CHF,38.9288
2014,2,ZAR,3.14697
2014,2,KRW,0.032559
2014,2,JPY,0.343169
2014,3,AUD,32.4432
2014,3,AZN,46.1952
2014,3,GBP,60.461
2014,3,AMD,0.0875613
2014,3,BYR,0.0036942
2014,3,BGN,25.375
2014,3,BRL,15.5841
2014,3,HUF,0.159929
2014,3,DKK,6.65025
2014,3,USD,36.1847
2014,3,EUR,49.5839
2014,3,INR,0.583154
2014,3,KZT,0.196347
2014,3,CAD,32.5373
2014,3,KGS,0.690075
2014,3,CNY,5.88254
2014,3,LTL,14.3756
2014,3,MDL,2.69119
2014,3,NOK,5.99412
2014,3,PLN,11.9166
2014,3,RON,11.0353
2014,3,XDR,55.7736
2014,3,SGD,28.5526
2014,3,TJS,7.60534
2014,3,TRY,16.3119
2014,3,TMT,12.6964
2014,3,UZS,0.0161107
2014,3,UAH,3.38175
2014,3,CZK,1.81532
2014,3,SEK,5.56234
2014,3,CHF,40.7623
2014,3,ZAR,3.37418
2014,3,KRW,0.0338967
2014,3,JPY,0.355414
2014,4,AUD,32.9029
2014,4,AZN,45.4613
2014,4,GBP,59.2579
2014,4,AMD,0.085972
2014,4,BYR,0.00360013
2014,4,BGN,25.0318
2014,4,BRL,15.7309
2014,4,HUF,0.158988
2014,4,DKK,6.55739
2014,4,USD,35.6053
2014,4,EUR,48.968
2014,4,INR,0.594264
2014,4,KZT,0.195537
2014,4,CAD,32.2132
2014,4,KGS,0.65344
2014,4,CNY,5.72488
2014,4,LTL,14.1786
2014,4,MDL,2.64527
2014,4,NOK,5.92198
2014,4,PLN,11.7389
2014,4,RON,10.9717
2014,4,XDR,54.9657
2014,4,SGD,28.238
2014,4,TJS,7.41484
2014,4,TRY,16.4489
2014,4,TMT,12.4931
2014,4,UZS,0.0156852
2014,4,UAH,3.16492
2014,4,CZK,1.78473
2014,4,SEK,5.47378
2014,4,CHF,40.1367
2014,4,ZAR,3.36312
2014,4,KRW,0.0334353
2014,4,JPY,0.345766
2014,5,AUD,33.1578
2014,5,AZN,45.6112
2014,5,GBP,60.057
2014,5,AMD,0.0863911
2014,5,BYR,0.00357585
2014,5,BGN,25.2137
2014,5,BRL,15.9754
2014,5,HUF,0.159897
2014,5,DKK,6.60699
2014,5,USD,35.7227
2014,5,EUR,49.3188
2014,5,INR,0.591729
2014,5,KZT,0.196219
2014,5,CAD,32.5997
2014,5,KGS,0.662003
2014,5,CNY,5.70186
2014,5,LTL,14.2868
2014,5,MDL,2.64613
2014,5,NOK,5.95974
2014,5,PLN,11.7493
2014,5,RON,11.0864
2014,5,XDR,55.392
2014,5,SGD,28.4281
2014,5,TJS,7.34627
2014,5,TRY,16.8067
2014,5,TMT,12.533
2014,5,UZS,0.0156941
2014,5,UAH,3.11989
2014,5,CZK,1.79728
2014,5,SEK,5.43849
2014,5,CHF,40.4103
2014,5,ZAR,3.37714
2014,5,KRW,0.0345782
2014,5,JPY,0.348667
2014,6,AUD,32.3385
2014,6,AZN,44.3447
2014,6,GBP,58.1571
2014,6,AMD,0.0840029
2014,6,BYR,0.00344595
2014,6,BGN,24.1771
2014,6,BRL,15.6022
2014,6,HUF,0.156026
2014,6,DKK,6.336
2014,6,USD,34.7352
2014,6,EUR,47.2677
2014,6,INR,0.588583
2014,6,KZT,0.189303
2014,6,CAD,32.0465
2014,6,KGS,0.664528
2014,6,CNY,5.56288
2014,6,LTL,13.6963
2014,6,MDL,2.51431
2014,6,NOK,5.81888
2014,6,PLN,11.4069
2014,6,RON,10.74
2014,6,XDR,53.5193
2014,6,SGD,27.6907
2014,6,TJS,7.07395
2014,6,TRY,16.5927
2014,6,TMT,12.1865
2014,6,UZS,0.0151257
2014,6,UAH,2.94366
2014,6,CZK,1.72161
2014,6,SEK,5.22177
2014,6,CHF,38.7151
2014,6,ZAR,3.32649
2014,6,KRW,0.0340491
2014,6,JPY,0.341731
2014,7,AUD,31.806
2014,7,AZN,43.2117
2014,7,GBP,57.615
2014,7,AMD,0.0830513
2014,7,BYR,0.00331798
2014,7,BGN,23.6073
2014,7,BRL,15.4275
2014,7,HUF,0.149037
2014,7,DKK,6.19355
2014,7,USD,33.8434
2014,7,EUR,46.1827
2014,7,INR,0.563259
2014,7,KZT,0.184418
2014,7,CAD,31.6678
2014,7,KGS,0.649897
2014,7,CNY,5.45474
2014,7,LTL,13.3768
2014,7,MDL,2.41308
2014,7,NOK,5.50595
2014,7,PLN,11.11
2014,7,RON,10.5228
2014,7,XDR,52.2583
2014,7,SGD,27.0942
2014,7,TJS,6.75517
2014,7,TRY,15.9331
2014,7,TMT,11.8728
2014,7,UZS,0.0147374
2014,7,UAH,2.88029
2014,7,CZK,1.68204
2014,7,SEK,5.02083
2014,7,CHF,37.9836
2014,7,ZAR,3.1957
2014,7,KRW,0.0334504
2014,7,JPY,0.333679
2014,8,AUD,32.9982
2014,8,AZN,45.2609
2014,8,GBP,59.9213
2014,8,AMD,0.0871926
2014,8,BYR,0.00343448
2014,8,BGN,24.2649
2014,8,BRL,15.7745
2014,8,HUF,0.152217
2014,8,DKK,6.36528
2014,8,USD,35.4438
2014,8,EUR,47.4699
2014,8,INR,0.587645
2014,8,KZT,0.19364
2014,8,CAD,32.4845
2014,8,KGS,0.684881
2014,8,CNY,5.74296
2014,8,LTL,13.7464
2014,8,MDL,2.5582
2014,8,NOK,5.65301
2014,8,PLN,11.3975
2014,8,RON,10.7503
2014,8,XDR,54.3417
2014,8,SGD,28.4096
2014,8,TJS,7.06812
2014,8,TRY,16.627
2014,8,TMT,12.4364
2014,8,UZS,0.015224
2014,8,UAH,2.89692
2014,8,CZK,1.72296
2014,8,SEK,5.14372
2014,8,CHF,38.9835
2014,8,ZAR,3.31684
2014,8,KRW,0.0344784
2014,8,JPY,0.344583
2014,9,AUD,34.5569
2014,9,AZN,47.0466
2014,9,GBP,61.3028
2014,9,AMD,0.0897487
2014,9,BYR,0.0035409
2014,9,BGN,24.8731
2014,9,BRL,16.4873
2014,9,HUF,0.154203
2014,9,DKK,6.52767
2014,9,USD,36.9316
2014,9,EUR,48.6315
2014,9,INR,0.609936
2014,9,KZT,0.20291
2014,9,CAD,34.0289
2014,9,KGS,0.697578
2014,9,CNY,6.01002
2014,9,LTL,14.0928
2014,9,MDL,2.63468
2014,9,NOK,5.97763
2014,9,PLN,11.5149
2014,9,RON,11.0293
2014,9,XDR,56.0681
2014,9,SGD,29.5926
2014,9,TJS,7.31884
2014,9,TRY,17.098
2014,9,TMT,12.9571
2014,9,UZS,0.015888
2014,9,UAH,2.73567
2014,9,CZK,1.74957
2014,9,SEK,5.29766
2014,9,CHF,40.3404
2014,9,ZAR,3.4805
2014,9,KRW,0.0364307
2014,9,JPY,0.355744
2014,10,AUD,34.4173
2014,10,AZN,50.2855
2014,10,GBP,64.0535
2014,10,AMD,0.0965521
2014,10,BYR,0.00371193
2014,10,BGN,25.5423
2014,10,BRL,16.0966
2014,10,HUF,0.160491
2014,10,DKK,6.71125
2014,10,USD,39.3836
2014,10,EUR,49.9817
2014,10,INR,0.639396
2014,10,KZT,0.216471
2014,10,CAD,35.3089
2014,10,KGS,0.722367
2014,10,CNY,6.40957
2014,10,LTL,14.4708
2014,10,MDL,2.75699
2014,10,NOK,6.11708
2014,10,PLN,11.9598
2014,10,RON,11.3357
2014,10,XDR,58.5768
2014,10,SGD,30.9231
2014,10,TJS,7.73091
2014,10,TRY,17.2849
2014,10,TMT,13.8174
2014,10,UZS,0.0166358
2014,10,UAH,3.0412
2014,10,CZK,1.81508
2014,10,SEK,5.44145
2014,10,CHF,41.3911
2014,10,ZAR,3.49778
2014,10,KRW,0.037341
2014,10,JPY,0.359815
2014,11,AUD,36.9943
2014,11,AZN,53.5375
2014,11,GBP,67.1319
2014,11,AMD,0.102074
2014,11,BYR,0.00391078
2014,11,BGN,26.9683
2014,11,BRL,17.4474
2014,11,HUF,0.171725
2014,11,DKK,7.08518
2014,11,USD,41.9627
2014,11,EUR,52.7219
2014,11,INR,0.683487
2014,11,KZT,0.232011
2014,11,CAD,37.4299
2014,11,KGS,0.731715
2014,11,CNY,6.8645
2014,11,LTL,15.2758
2014,11,MDL,2.86337
2014,11,NOK,6.25805
2014,11,PLN,12.5232
2014,11,RON,11.9402
2014,11,XDR,62.1375
2014,11,SGD,32.7195
2014,11,TJS,8.21719
2014,11,TRY,19.093
2014,11,TMT,14.7212
2014,11,UZS,0.017602
2014,11,UAH,3.22728
2014,11,CZK,1.9016
2014,11,SEK,5.71076
2014,11,CHF,43.743
2014,11,ZAR,3.86443
2014,11,KRW,0.0393519
2014,11,JPY,0.377345
2014,12,AUD,41.9138
2014,12,AZN,62.9911
2014,12,GBP,77.3813
2014,12,AMD,0.113671
2014,12,BYR,0.00453327
2014,12,BGN,31.3653
2014,12,BRL,19.4918
2014,12,HUF,0.199571
2014,12,DKK,8.24534
2014,12,USD,49.322
2014,12,EUR,61.4108
2014,12,INR,0.794939
2014,12,KZT,0.272542
2014,12,CAD,43.3333
2014,12,KGS,0.8566
2014,12,CNY,8.02832
2014,12,LTL,17.7718
2014,12,MDL,3.28813
2014,12,NOK,7.05406
2014,12,PLN,14.6696
2014,12,RON,13.8802
2014,12,XDR,72.2192
2014,12,SGD,37.8149
2014,12,TJS,9.43366
2014,12,TRY,22.2924
2014,12,TMT,17.3041
2014,12,UZS,0.0205415
2014,12,UAH,3.2831
2014,12,CZK,2.22041
2014,12,SEK,6.61516
2014,12,CHF,51.0316
2014,12,ZAR,4.46992
2014,12,KRW,0.0444783
2014,12,JPY,0.417135
2015,1,AUD,46.0642
2015,1,AZN,71.6951
2015,1,GBP,87.5451
2015,1,AMD,0.118645
2015,1,BYR,0.00387846
2015,1,BGN,34.9562
2015,1,BRL,21.1618
2015,1,HUF,0.217343
2015,1,DKK,9.18165
2015,1,USD,56.2376
2015,1,EUR,68.3681
2015,1,INR,0.889906
2015,1,KZT,0.308143
2015,1,CAD,48.4932
2015,1,KGS,0.955017
2015,1,CNY,9.06167
2015,1,MDL,3.6044
2015,1,NOK,7.56838
2015,1,PLN,15.9607
2015,1,RON,15.2492
2015,1,XDR,81.4534
2015,1,SGD,42.5301
2015,1,TJS,10.7564
2015,1,TRY,24.1789
2015,1,TMT,19.7304
2015,1,UZS,0.0232157
2015,1,UAH,3.55525
2015,1,CZK,2.46559
2015,1,SEK,7.26068
2015,1,CHF,56.8459
2015,1,ZAR,4.8648
2015,1,KRW,0.0516434
2015,1,JPY,0.469998
2015,2,AUD,53.5303
2015,2,AZN,88.0208
2015,2,GBP,104.0071
2015,2,AMD,0.144809
2015,2,BYR,0.00441005
2015,2,BGN,39.9612
2015,2,BRL,26.4725
2015,2,HUF,0.251428
2015,2,DKK,10.4992
2015,2,USD,68.9291
2015,2,EUR,78.1105
2015,2,INR,1.11302
2015,2,KZT,0.373711
2015,2,CAD,54.4636
2015,2,KGS,1.15247
2015,2,CNY,11.0264
2015,2,MDL,3.82939
2015,2,NOK,8.80816
2015,2,PLN,18.5438
2015,2,RON,17.5934
2015,2,XDR,97.117
2015,2,SGD,51.0472
2015,2,TJS,12.4851
2015,2,TRY,28.606
2015,2,TMT,19.4166
2015,2,UZS,0.0282942
2015,2,UAH,4.32993
2015,2,CZK,2.81194
2015,2,SEK,8.33736
2015,2,CHF,74.4938
2015,2,ZAR,5.96634
2015,2,KRW,0.0629524
2015,2,JPY,0.584888
2015,3,AUD,47.8839
2015,3,AZN,58.4766
2015,3,GBP,94.4811
2015,3,AMD,0.128103
2015,3,BYR,0.00409845
2015,3,BGN,35.1249
2015,3,BRL,21.0665
2015,3,HUF,0.226849
2015,3,DKK,9.20121
2015,3,USD,61.2718
2015,3,EUR,68.6857
2015,3,INR,0.990732
2015,3,KZT,0.330663
2015,3,CAD,49.0803
2015,3,KGS,0.999312
2015,3,CNY,9.77284
2015,3,MDL,3.32096
2015,3,NOK,8.03196
2015,3,PLN,16.5658
2015,3,RON,15.504
2015,3,XDR,86.6494
2015,3,SGD,45.1225
2015,3,TJS,11.0769
2015,3,TRY,24.5185
2015,3,TMT,17.5137
2015,3,UZS,0.0248064
2015,3,UAH,2.07701
2015,3,CZK,2.49926
2015,3,SEK,7.30897
2015,3,CHF,64.6395
2015,3,ZAR,5.32752
2015,3,KRW,0.0557711
2015,3,JPY,0.513487
2015,4,AUD,43.8774
2015,4,AZN,54.9833
2015,4,GBP,85.1606
2015,4,AMD,0.122269
2015,4,BYR,0.00392177
2015,4,BGN,31.6671
2015,4,BRL,17.8516
2015,4,HUF,0.207247
2015,4,DKK,8.29329
2015,4,USD,57.65
2015,4,EUR,62.0487
2015,4,INR,0.921
2015,4,KZT,0.310447
2015,4,CAD,45.2725
2015,4,KGS,0.902564
2015,4,CNY,9.29884
2015,4,MDL,3.20278
2015,4,NOK,7.12318
2015,4,PLN,15.1647
2015,4,RON,14.0575
2015,4,XDR,79.7588
2015,4,SGD,41.9303
2015,4,TJS,9.93366
2015,4,TRY,22.0771
2015,4,TMT,16.4738
2015,4,UZS,0.0231619
2015,4,UAH,2.45842
2015,4,CZK,2.25266
2015,4,SEK,6.68011
2015,4,CHF,59.1768
2015,4,ZAR,4.72405
2015,4,KRW,0.0519484
2015,4,JPY,0.479897
2015,5,AUD,40.7014
2015,5,AZN,48.764
2015,5,GBP,79.1168
2015,5,AMD,0.107097
2015,5,BYR,0.00358366
2015,5,BGN,29.3564
2015,5,BRL,17.2825
2015,5,HUF,0.189053
2015,5,DKK,7.69456
2015,5,USD,51.1388
2015,5,EUR,57.1578
2015,5,INR,0.802681
2015,5,KZT,0.275236
2015,5,CAD,42.5802
2015,5,KGS,0.851313
2015,5,CNY,8.24394
2015,5,MDL,2.81756
2015,5,NOK,6.85295
2015,5,PLN,14.2357
2015,5,RON,12.9857
2015,5,XDR,71.4429
2015,5,SGD,38.6683
2015,5,TJS,8.18876
2015,5,TRY,19.2229
2015,5,TMT,14.6153
2015,5,UZS,0.0205956
2015,5,UAH,2.40653
2015,5,CZK,2.09234
2015,5,SEK,6.20361
2015,5,CHF,54.7173
2015,5,ZAR,4.33736
2015,5,KRW,0.0476277
2015,5,JPY,0.430371
2015,6,AUD,40.5127
2015,6,AZN,50.478
2015,6,GBP,81.0465
2015,6,AMD,0.110243
2015,6,BYR,0.00356112
2015,6,BGN,29.6826
2015,6,BRL,16.76
2015,6,HUF,0.187503
2015,6,DKK,7.78239
2015,6,USD,52.9716
2015,6,EUR,58.0145
2015,6,INR,0.830406
2015,6,KZT,0.284855
2015,6,CAD,42.5475
2015,6,KGS,0.910991
2015,6,CNY,8.54629
2015,6,MDL,2.92177
2015,6,NOK,6.81508
2015,6,PLN,14.0363
2015,6,RON,13.0549
2015,6,XDR,73.6099
2015,6,SGD,39.2848
2015,6,TJS,8.45584
2015,6,TRY,19.8589
2015,6,TMT,15.1347
2015,6,UZS,0.0208961
2015,6,UAH,2.5105
2015,6,CZK,2.11755
2015,6,SEK,6.2426
2015,6,CHF,56.108
2015,6,ZAR,4.35873
2015,6,KRW,0.0477493
2015,6,JPY,0.427794
2015,7,AUD,42.8582
2015,7,AZN,53.2684
2015,7,GBP,87.7602
2015,7,AMD,0.117958
2015,7,BYR,0.00365813
2015,7,BGN,31.8802
2015,7,BRL,17.8721
2015,7,HUF,0.19804
2015,7,DKK,8.35898
2015,7,USD,55.8413
2015,7,EUR,62.3803
2015,7,INR,0.875667
2015,7,KZT,0.299883
2015,7,CAD,45.0115
2015,7,KGS,0.899523
2015,7,CNY,9.0055
2015,7,MDL,2.95691
2015,7,NOK,7.08466
2015,7,PLN,14.8763
2015,7,RON,13.8985
2015,7,XDR,78.3582
2015,7,SGD,41.527
2015,7,TJS,8.91464
2015,7,TRY,20.7743
2015,7,TMT,15.9775
2015,7,UZS,0.0218557
2015,7,UAH,2.65911
2015,7,CZK,2.28764
2015,7,SEK,6.76955
2015,7,CHF,59.9606
2015,7,ZAR,4.56164
2015,7,KRW,0.0500514
2015,7,JPY,0.457228
2015,8,AUD,43.9016
2015,8,AZN,57.412
2015,8,GBP,93.9403
2015,8,AMD,0.126246
2015,8,BYR,0.0039649
2015,8,BGN,33.7486
2015,8,BRL,17.8935
2015,8,HUF,0.21347
2015,8,DKK,8.84537
2015,8,USD,60.3458
2015,8,EUR,66.0002
2015,8,INR,0.941506
2015,8,KZT,0.321947
2015,8,CAD,46.2988
2015,8,KGS,0.96092
2015,8,CNY,9.71815
2015,8,MDL,3.21844
2015,8,NOK,7.36598
2015,8,PLN,15.9106
2015,8,RON,14.9775
2015,8,XDR,84.1444
2015,8,SGD,43.8623
2015,8,TJS,9.64144
2015,8,TRY,21.6223
2015,8,TMT,17.2515
2015,8,UZS,0.0234353
2015,8,UAH,2.85323
2015,8,CZK,2.43989
2015,8,SEK,6.99954
2015,8,CHF,62.5864
2015,8,ZAR,4.73672
2015,8,KRW,0.0514986
2015,8,JPY,0.485798
2015,9,AUD,47.5679
2015,9,AZN,63.6595
2015,9,GBP,102.8215
2015,9,AMD,0.13827
2015,9,BYR,0.00383862
2015,9,BGN,38.2497
2015,9,BRL,18.6007
2015,9,HUF,0.23778
2015,9,DKK,10.0257
2015,9,USD,66.7152
2015,9,EUR,74.8478
2015,9,INR,1.00513
2015,9,KZT,0.27856
2015,9,CAD,50.3055
2015,9,KGS,1.06591
2015,9,CNY,10.4586
2015,9,MDL,3.50211
2015,9,NOK,8.01259
2015,9,PLN,17.6668
2015,9,RON,16.8925
2015,9,XDR,93.941
2015,9,SGD,47.2119
2015,9,TJS,10.6565
2015,9,TRY,22.8289
2015,9,TMT,19.0642
2015,9,UZS,0.0257389
2015,9,UAH,3.06737
2015,9,CZK,2.76769
2015,9,SEK,7.88326
2015,9,CHF,69.3073
2015,9,ZAR,5.00065
2015,9,KRW,0.056415
2015,9,JPY,0.550297
2015,10,AUD,46.1272
2015,10,AZN,62.7256
2015,10,GBP,99.663
2015,10,AMD,0.139272
2015,10,BYR,0.00371917
2015,10,BGN,37.7405
2015,10,BRL,16.194
2015,10,HUF,0.235606
2015,10,DKK,9.89544
2015,10,USD,65.7364
2015,10,EUR,73.776
2015,10,INR,0.999869
2015,10,KZT,0.242588
2015,10,CAD,49.0241
2015,10,KGS,0.954973
2015,10,CNY,10.3424
2015,10,MDL,3.27291
2015,10,NOK,7.79523
2015,10,PLN,17.4136
2015,10,RON,16.7136
2015,10,XDR,92.3432
2015,10,SGD,46.1859
2015,10,TJS,10.2505
2015,10,TRY,21.7196
2015,10,TMT,18.7818
2015,10,UZS,0.0250902
2015,10,UAH,3.08549
2015,10,CZK,2.71621
2015,10,SEK,7.86283
2015,10,CHF,67.5258
2015,10,ZAR,4.75933
2015,10,KRW,0.0555126
2015,10,JPY,0.547142
2015,11,AUD,45.7701
2015,11,AZN,61.3497
2015,11,GBP,98.7436
2015,11,AMD,0.136386
2015,11,BYR,0.00369012
2015,11,BGN,36.1958
2015,11,BRL,16.7275
2015,11,HUF,0.22831
2015,11,DKK,9.4929
2015,11,USD,64.3742
2015,11,EUR,70.7537
2015,11,INR,0.987865
2015,11,KZT,0.229859
2015,11,CAD,48.9389
2015,11,KGS,0.930263
2015,11,CNY,10.189
2015,11,MDL,3.21871
2015,11,NOK,7.50081
2015,11,PLN,16.5768
2015,11,RON,15.9619
2015,11,XDR,89.6829
2015,11,SGD,45.9652
2015,11,TJS,9.88927
2015,11,TRY,22.0361
2015,11,TMT,18.3926
2015,11,UZS,0.0240831
2015,11,UAH,2.79281
2015,11,CZK,2.61365
2015,11,SEK,7.55787
2015,11,CHF,65.1495
2015,11,ZAR,4.66037
2015,11,KRW,0.0565644
2015,11,JPY,0.533186
2015,12,AUD,48.0707
2015,12,AZN,63.4865
2015,12,GBP,100.2857
2015,12,AMD,0.137886
2015,12,BYR,0.0036957
2015,12,BGN,36.1326
2015,12,BRL,17.3505
2015,12,HUF,0.226673
2015,12,DKK,9.47309
2015,12,USD,66.737
2015,12,EUR,70.6478
2015,12,INR,1.00025
2015,12,KZT,0.216996
2015,12,CAD,49.867
2015,12,KGS,0.91383
2015,12,CNY,10.4306
2015,12,MDL,3.34437
2015,12,NOK,7.66132
2015,12,PLN,16.5609
2015,12,RON,15.8697
2015,12,XDR,91.6673
2015,12,SGD,47.2876
2015,12,TJS,10.0956
2015,12,TRY,22.8786
2015,12,TMT,19.0677
2015,12,UZS,0.0242642
2015,12,UAH,2.80998
2015,12,CZK,2.61447
2015,12,SEK,7.62944
2015,12,CHF,64.7932
2015,12,ZAR,4.63915
2015,12,KRW,0.0576303
2015,12,JPY,0.543218
2016,1,AUD,53.3701
2016,1,AZN,46.6871
2016,1,GBP,108.2426
2016,1,AMD,0.151464
2016,1,BYR,0.00390417
2016,1,BGN,40.7157
2016,1,BRL,18.4129
2016,1,HUF,0.254315
2016,1,DKK,10.6727
2016,1,USD,72.9299
2016,1,EUR,79.6395
2016,1,INR,1.10224
2016,1,KZT,0.213821
2016,1,CAD,52.5129
2016,1,KGS,0.949237
2016,1,CNY,11.2304
2016,1,MDL,3.69921
2016,1,NOK,8.27752
2016,1,PLN,18.7293
2016,1,RON,17.6347
2016,1,XDR,101.1436
2016,1,SGD,51.6428
2016,1,TJS,10.8907
2016,1,TRY,24.9863
2016,1,TMT,21.45
2016,1,UZS,0.0264911
2016,1,UAH,3.0352
2016,1,CZK,2.94714
2016,1,SEK,8.67139
2016,1,CHF,73.6517
2016,1,ZAR,4.6813
2016,1,KRW,0.062002
2016,1,JPY,0.605806
2016,2,AUD,53.4851
2016,2,AZN,46.9592
2016,2,GBP,107.97
2016,2,AMD,0.153727
2016,2,BYR,0.00360971
2016,2,BGN,41.8787
2016,2,BRL,18.4644
2016,2,HUF,0.261469
